image,caption
437054333_5c2761b8cd.jpg,A bus filled with passengers in Chicago at night .
437404867_209625774d.jpg,A woman is sitting on a sidewalk with a cellphone at her ear .
437527058_189f2a7eef.jpg,People riding something in the snow .
437917001_ae1106f34e.jpg,An man is sleeping on top of his clothes on concrete stairs .
438639005_208bc59b0b.jpg,A boy in red and a girl pink are walking through a low cut field .
439037721_cdf1fc7358.jpg,Two people having a picnic by the shore .
439049388_3dcee2d30b.jpg,A man in an orange vest is standing next to a yellow canoe .
439492931_a96d590e40.jpg,Four dogs in a grassy area .
439569646_c917f1bc78.jpg,A young girl faces a white and black wall in a red-carpeted room .
439916996_1ddb9dc8e7.jpg,A brown dog persues a Frisbee across the grass as the thrower watches .
440184957_267f3f3a2b.jpg,The man wears balloons on his head and holds paper people .
440190907_bf8b7ba8ef.jpg,People strolling through an indoor market .
440737340_5af34ca9cf.jpg,A man with a mask carrying a black speaker
441212506_fcc321ac28.jpg,"Three dogs playing in a field , one with a ball in its mouth ."
44129946_9eeb385d77.jpg,Two people watching a boat sail past .
441398149_297146e38d.jpg,A female jogger wearing red .
441817653_fbdf83060b.jpg,A bearded man wearing a denim jacket sits on a bench .
441921713_1cafc7d7d2.jpg,The man is wearing gloves and holding a hawk in his hands .
442220883_ff3d6e507f.jpg,A yellow dog is chewing on a white stuffed toy .
442594271_2c3dd38483.jpg,People on the beach and a kite in the sky .
442918418_0f29c97fa9.jpg,A small tan dog jumps over a small log .
443430496_3fea95a07d.jpg,A golden retreiver swimming in the water .
443885436_6e927e6c58.jpg,A tan curly haired dog jumps in the snow with a stick in its mouth .
444047125_66b249287c.jpg,A person walks in the valley between tall mountains .
444057017_f1e0fcaef7.jpg,A little girl gets her picture taken while on the merry-go-round .
444481722_690d0cadcf.jpg,Two people standing on the sidewalk .
444803340_fdcaab86f9.jpg,"A guy and a girl , both wearing white shirts and jeans , stand under a flowering tree ."
444845904_a4531c811a.jpg,A man leans back while climbing a mountain tethered to a rope .
444872454_9f51e07f88.jpg,"A group of students walking on campus , some carrying books ."
444881000_bba92e585c.jpg,several young people walking casually around
445148321_9f2f3ac711.jpg,A person in the distance hikes among hoodoos with stars visible in the sky .
445655284_c29e6d7323.jpg,A black and brown dog walks through the snow near a building .
445861800_75fc6a8c16.jpg,Three men walking on a sidewalk in a city .
446138054_d40c66d5f0.jpg,Man jumping with a rock formation in background .
446286714_dcec7f339e.jpg,Old man in tan jacket and black cap sitting on bench
446291803_2fd4641b99.jpg,These woman are watching people play tennis from a bench .
446514680_ff5ca15ece.jpg,Two brown dogs wearing red collars look at each other while running along a dirt field .
447111935_5af98563e3.jpg,Two dogs wearing sweaters play in a field .
447722389_4b51b7e13d.jpg,A brown and white dog is jumping high and catching a blue ball .
447733067_09cfac3286.jpg,"Girl in bikini bottoms , boots and a helmet walking away at a street fair ."
447800028_0242008fa3.jpg,A dog plays in the snow .
448252603_7d928c900e.jpg,A man with a backpack is sitting in a dirt road and pointing toward the horizon .
448257345_ce149c2ea6.jpg,A person is eating a plate of pasta with a black and brown dog on his or her lap .
44856031_0d82c2c7d1.jpg,A jug is jumping up it is being squirted with a jet of water .
448590900_db83c42006.jpg,A dog walks alone in a field .
448658518_eec0b648a6.jpg,"A man stands at a traffic light , waiting to cross the street ."
448916362_17f3f1d0e1.jpg,The white and black dog runs on the field with his tongue hanging out .
449287870_f17fb825d7.jpg,The little girl is playing at the playground .
449352117_63c359c6e7.jpg,A brown and black puppy stands by a camera .
450596617_ed37ec0fe4.jpg,Two people walk together on a cold day .
451081733_40218cec31.jpg,A shirtless guy turned around videotaping something at the beach .
451326127_2d95a2e1c2.jpg,a dog jumping over a fallen tree in the forest
451597318_4f370b1339.jpg,A dog leaping to catch a Frisbee in the yard .
452345346_afe1248586.jpg,A brown and white dog with pointy ears stands outside in sand holding a small tire in its mouth .
452363869_cad37e609f.jpg,"Green grass field , a black dog running after a ball ."
452416075_60b2bb5832.jpg,A baby dressed in blue jumps outside .
452419961_6d42ab7000.jpg,three children are locked in a cage .
453473508_682c0a7189.jpg,a golden retriever splashes in the water .
453756106_711c20471a.jpg,a large dog is playing with a small dog in the dirt .
454686980_7517fe0c2e.jpg,A person in a red and black shirt has their arms crossed and looks at the camera .
454691853_cc1e0fa6a1.jpg,A large furry brown dog is walking with a leash in his mouth .
454709143_9c513f095c.jpg,A man stands with a cardboard sign on a road
455611732_d65bf3e976.jpg,The person is hiking .
455856615_f6361d9253.jpg,The feet of a skier with one boot coming out of the ski and casting a shadow .
456299217_b2802efbc2.jpg,A girl sits outside at a large fountain .
456512643_0aac2fa9ce.jpg,A dog runs in a grassy field .
457631171_12b1aee828.jpg,A man standing next to a huge rock formation .
457875937_982588d918.jpg,Two small dogs run through the grass .
457945610_1a23b9ced0.jpg,girl jumping over wave
458004873_f084c47a88.jpg,A man sits on a bench while another man walks toward him .
458183774_afe65abf67.jpg,A large tan dog is rolling around on its back in a yard of grass .
458213442_12c59e61a0.jpg,A dog jumps over a hurdle on a grass field .
458735196_176e7df6b3.jpg,"This is a strange sight , a dog delivering a cookie ."
459284240_5a4167bf92.jpg,Three adults and a toddler stand on a snowy path .
459778335_857d8ffebf.jpg,A little boy jumps from his fathers arms on the beach .
459814265_d48ba48978.jpg,"a dog sitting in the grass , with his tongue out"
460195978_fc522a4979.jpg,a grey in a grey sweashirt running alongside of a small dog
460350019_af60511a3b.jpg,A woman plays with her rottweiler dog outside .
460478198_83039f2593.jpg,"Two dogs , a spaniel and a husky , chase each other across the sand by a body of water ."
460781612_6815c74d37.jpg,"A white dog in a jump , holding a plate in his mouth ."
460935487_75b2da7854.jpg,A white and black dog in a hallway filled with potted plants .
460973814_5eacd1ced4.jpg,Two women and a man sit at a table having coffee in a home .
461019788_bc0993dabd.jpg,"A stone dock and a couple hugging at the end , water behind ."
461505235_590102a5bf.jpg,A mountain climber hangs from a cliff above the ocean .
462080147_ca088e6541.jpg,One person is wearing a box on their head and holding a bottle while another man is standing next to him .
462198798_89e2df0358.jpg,A dog is walking near a body of water .
462288558_b31a8a976f.jpg,"Two brown dogs playing with each other , one has his mouth open biting the other dog ."
463786229_b54c9a3436.jpg,A bee clings to a yellow flower .
463875230_f19e83d6df.jpg,a girl wearing pink swings on a swing .
463978865_c87c6ca84c.jpg,A man with dreadlocks and a backpack walks down the sidewalk with colorful buildings in the background .
464116251_1ac4bc91f8.jpg,A dog jumps over a pile of wood .
464251704_b0f0c4c87a.jpg,a girl in a pink top is swinging with her hair flying everywhere .
464506846_1734302b58.jpg,A dog with a muzzle on .
464527562_a18f095225.jpg,The dog returns the play toy to its master .
465859490_b077219424.jpg,A man holds a microphone and speaks as a group of seated people watch and one woman looks down .
465994762_1760e83c5d.jpg,a brown dog jumps over a chain .
466176275_f40d37851e.jpg,"A grey "" labradoodle "" jumps over another large dog ."
466956209_2ffcea3941.jpg,A distant person is climbing up a very sheer mountain .
466956675_a2fb6bf901.jpg,A person climbs up a rock face .
467858872_f3431df682.jpg,Two dogs are shown with only their tails and backsides as they dig in the dirt .
467960888_6943257534.jpg,A black dog runs along the beach .
468102269_135938e209.jpg,A man and a woman are outside kissing with a woman wearing a red scarf in the background .
468141298_3154d717e1.jpg,Cobblestone street and line of storefronts
468310111_d9396abcbd.jpg,A black and white dog running in the grass where there are some cows .
468608014_09fd20eb9b.jpg,a golden retriever plays with a toy .
468871328_72990babd4.jpg,Two small dogs sit near a tree .
468911753_cc595f5da0.jpg,The brown dog is running away with a stick in its mouth .
468918320_9c275b877f.jpg,The girl and boy are kissing whilst sitting on a wooden bench .
468930779_8008d90e10.jpg,A dog swimming with a stick in its mouth .
469021173_aa31c07108.jpg,A man walking in brush with a big orange backpack .
469029994_349e138606.jpg,Hiker with yellow backpack stares into fog .
469259974_bb03c15c42.jpg,A man reads the newspaper at a table for one .
469617651_278e586e46.jpg,Some people are sitting in seats under a white framed glass canopy .
469969326_4b84073286.jpg,A woman sits on a rock by the water .
470373679_98dceb19e7.jpg,People stand and look out the window to view the mountain .
470887781_faae5dae83.jpg,A group of people are gathered to watch a man speak from a podium about Armenian genocide .
470887785_e0b1241d94.jpg,A woman speaking at an Armenian Genocide event
470887791_86d5a08a38.jpg,A man holding a flag stands next to a woman wearing black and white .
470887795_8443ce53d0.jpg,a girl in a purple sweater is watching a boy drink from a bottle .
470903027_489cc507de.jpg,A man wearing a hat is sitting on the ground with a small bag .
471402959_0b187560df.jpg,Woman in orange headscarf with her hand over her face sitting in a blue chair .
472396131_6e97068d93.jpg,A white puppy is carrying a black bird in its mouth .
472535997_0dbf42b9f3.jpg,Two little girls wearing pink outfits dance together .
472661386_723aae880b.jpg,A group of children showing their diplomas .
472860064_a96a228796.jpg,A shaggy dog jumps outside in the grass .
473220329_819a913bbb.jpg,A woman walking over a bridge with tall grass on either side of her .
473988700_570422001b.jpg,A wet dog shaking off excess water in a field .
475042270_719ebe6c48.jpg,A small black and brown dog is jumping on a large orange dog .
475313618_bdb2f72be5.jpg,"Girl with crossed arms stands in stone corridor , seated figure in background ."
475317104_1cdc1653b4.jpg,A girl stands alone while a man raises his arms in the background .
475778645_65b7343c47.jpg,The boy is climbing a white rock wall .
475816542_f5c2736815.jpg,A large black dog and a large yellow dog appear to be playing with a soccer ball .
475980315_b8ecd50094.jpg,A white dog fetches a stick as he swims in a lake
476233374_e1396998ef.jpg,Two little kids play on a pebble covered beach .
476740978_45b65ebe0c.jpg,"A group of people carry pink letters that spell "" impeach "" ."
476759700_8911f087f8.jpg,"A man holds up a "" free hugs "" sign above his head ."
476760133_c33d2bd83d.jpg,A black dog runs along the green grass carrying a toy in its mouth .
477204750_d04d111cd4.jpg,A light brown dog is chasing after a ball .
477254932_56b48d775d.jpg,A girl heads into the pool while others chat at the side .
477768471_d7cd618fdb.jpg,A dog plays in the sand with a ball .
478208896_90e7187b64.jpg,Young woman wearing striped shirt rock climbing .
478209058_21e2c37c73.jpg,"A man is rock climbing up a snowy , rocky mountain ."
478592803_f57cc9c461.jpg,Two girls in red jackets are trying to cross traffic with a lot of cars going by .
47870024_73a4481f7d.jpg,A boy on a scooter .
47871819_db55ac4699.jpg,The girl in the white strip is falling down as the girl in the blue strip challenges for the soccer ball .
478750151_e0adb5030a.jpg,Two dogs run through the brush .
478754346_addb53893c.jpg,A dirt biker with number 625 is racing on a course .
479807115_3a484fb18b.jpg,A person rides a motorbike down a dirt hill .
479807465_cf42f39d00.jpg,Two boys lifting a dirt bike .
479807833_85eed6899c.jpg,A man wearing protective gear riding a dirt bike up a rocky hill .
480200554_6155e9dfeb.jpg,Man on electric scooter looking at shelves of shoes .
480505313_2dc686e5db.jpg,A couple pose in front of a fountain .
480607352_65614ab348.jpg,A man wearing a colorful and striped sweater plays music in the street .
481054596_cad8c02103.jpg,The man in the red shirt is taking a picture of the two people hugging .
481632457_7372f18275.jpg,A small black and white dog is followed by a larger dog in a grassy yard .
481732592_b50194cb89.jpg,Several people standing and sitting outside on the sidewalk .
481827288_a688be7913.jpg,Two identical brown dogs in the water with their noses in the air .
481887827_f8975dabf1.jpg,Several people sit by a campfire in the darkness .
482047956_9a29e9cee6.jpg,Three girls on an amusement ride enjoying themselves .
482088914_e6ea4501e9.jpg,A kayaker almost turns over .
482098572_e83153b300.jpg,A man in a yellow boat paddling against waves .
482353373_03a9d5e8bc.jpg,A man in a black hat is talking to a woman with an animal print shirt .
482830610_13a0a6c924.jpg,a woman reads a book on a train .
482882307_7dcb9eee11.jpg,A man is launched into the air from a raft .
